date,dc_id,sku_id,leadtime_actual,vlt_pred,recent_mean_7,recent_mean_30,recent_std_30,recent_sum_7,recent_sum_30,demand_forecast_sum,future_demand_sum,current_inv,dc_capacity,factory_inv,transport_cost,pt_box,box_volume,push_lb,push_ub,target_replenishment
2019-02-08,DC001,SKU060,3.0,3.074507713317871,10.0,6.3,17.88882332631188,70.0,189.0,26.67,10.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-09,DC001,SKU060,5.0,3.071559190750122,11.142857142857142,6.6,17.85609139761555,78.0,198.0,29.339999999999996,25.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-10,DC001,SKU060,4.0,3.064622163772583,11.142857142857142,6.3,17.88882332631188,78.0,189.0,29.07,25.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-11,DC001,SKU060,5.0,3.059767961502075,11.142857142857142,6.2,17.91535654124695,78.0,186.0,28.979999999999997,15.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-12,DC001,SKU060,1.0,3.0679922103881836,12.571428571428571,6.533333333333333,17.88991025379638,88.0,196.0,32.279999999999994,1.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-13,DC001,SKU060,3.0,3.0763065814971924,12.571428571428571,6.533333333333333,17.88991025379638,88.0,196.0,32.279999999999994,14.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-14,DC001,SKU060,3.0,3.077965021133423,12.714285714285714,6.566666666666666,17.87863405172654,89.0,197.0,32.60999999999999,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-15,DC001,SKU060,4.0,3.0761373043060303,4.857142857142857,6.9,17.920844474149835,34.0,207.0,16.409999999999997,1.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-16,DC001,SKU060,3.0,3.0718538761138916,3.5714285714285716,6.9,17.920844474149835,25.0,207.0,13.71,1.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-17,DC001,SKU060,2.0,3.066200017929077,3.5714285714285716,6.866666666666666,17.93271374394356,25.0,206.0,13.68,1.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-18,DC001,SKU060,1.0,3.06262469291687,3.5714285714285716,6.866666666666666,17.93271374394356,25.0,206.0,13.68,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-19,DC001,SKU060,3.0,3.07340407371521,2.2857142857142856,6.9,17.920844474149835,16.0,207.0,11.01,13.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-20,DC001,SKU060,4.0,3.0784811973571777,2.2857142857142856,6.9,17.920844474149835,16.0,207.0,11.01,13.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-21,DC001,SKU060,2.0,3.0782785415649414,2.142857142857143,6.9,17.92084447414984,15.0,207.0,10.709999999999997,4.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-22,DC001,SKU060,3.0,3.076993227005005,1.4285714285714286,6.3,17.53501259385538,10.0,189.0,8.669999999999998,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-23,DC001,SKU060,1.0,3.0732574462890625,2.0,6.433333333333334,17.50177768748713,14.0,193.0,9.99,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-24,DC001,SKU060,3.0,3.068984270095825,2.0,6.433333333333334,17.50177768748713,14.0,193.0,9.99,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-25,DC001,SKU060,3.0,3.0639586448669434,2.0,6.433333333333334,17.50177768748713,14.0,193.0,9.99,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-26,DC001,SKU060,1.0,3.0725345611572266,1.8571428571428572,6.433333333333334,17.50177768748713,13.0,193.0,9.69,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-27,DC001,SKU060,1.0,3.07930064201355,1.8571428571428572,6.433333333333334,17.50177768748713,13.0,193.0,9.69,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-02-28,DC001,SKU060,3.0,3.0815131664276123,1.8571428571428572,6.433333333333334,17.50177768748713,13.0,193.0,9.69,7.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-01,DC001,SKU060,1.0,3.0784881114959717,0.5714285714285714,4.033333333333333,12.594928432596287,4.0,121.0,4.83,7.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-02,DC001,SKU060,2.0,3.074023723602295,0.0,3.933333333333333,12.614629954496833,0.0,118.0,3.54,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-03,DC001,SKU060,3.0,3.0673909187316895,1.0,4.166666666666667,12.604452476098366,7.0,125.0,5.85,9.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-04,DC001,SKU060,1.0,3.061305522918701,1.0,4.133333333333334,12.614101456526962,7.0,124.0,5.82,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-05,DC001,SKU060,2.0,3.0707218647003174,1.0,4.133333333333334,12.614101456526962,7.0,124.0,5.82,9.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-06,DC001,SKU060,2.0,3.0756003856658936,1.0,4.133333333333334,12.614101456526962,7.0,124.0,5.82,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-07,DC001,SKU060,2.0,3.0761830806732178,2.2857142857142856,4.433333333333334,12.61925336759491,16.0,133.0,8.79,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-08,DC001,SKU060,2.0,3.0740058422088623,2.2857142857142856,4.433333333333334,12.61925336759491,16.0,133.0,8.79,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-09,DC001,SKU060,5.0,3.0703554153442383,2.2857142857142856,4.433333333333334,12.61925336759491,16.0,133.0,8.79,10.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-10,DC001,SKU060,3.0,3.0624232292175293,1.2857142857142858,2.1333333333333333,3.9558676531058103,9.0,64.0,4.62,10.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-11,DC001,SKU060,6.0,3.0574631690979004,1.2857142857142858,1.8333333333333333,3.760171390892825,9.0,55.0,4.35,14.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-12,DC001,SKU060,6.0,3.064079999923706,1.2857142857142858,1.8333333333333333,3.7601713908928245,9.0,55.0,4.35,20.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-13,DC001,SKU060,1.0,3.0682015419006348,1.4285714285714286,1.8666666666666667,3.7481847458321575,10.0,56.0,4.68,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-14,DC001,SKU060,3.0,3.07183575630188,1.4285714285714286,1.8333333333333333,3.679522915934739,10.0,55.0,4.6499999999999995,4.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-15,DC001,SKU060,2.0,3.0705339908599854,1.4285714285714286,1.8333333333333333,3.679522915934739,10.0,55.0,4.6499999999999995,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-16,DC001,SKU060,3.0,3.0680971145629883,2.0,1.9333333333333333,3.696244340167762,14.0,58.0,5.9399999999999995,16.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-17,DC001,SKU060,5.0,3.0624797344207764,2.0,1.4666666666666666,2.95221197673127,14.0,44.0,5.52,17.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-18,DC001,SKU060,1.0,3.0563220977783203,2.0,1.4666666666666666,2.95221197673127,14.0,44.0,5.52,9.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-19,DC001,SKU060,2.0,3.067216396331787,3.0,1.7,3.099999999999999,21.0,51.0,7.829999999999998,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-20,DC001,SKU060,2.0,3.0734055042266846,4.142857142857143,2.0,3.3466401061363023,29.0,60.0,10.5,1.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-21,DC001,SKU060,2.0,3.07481050491333,2.857142857142857,1.9666666666666666,3.361381990921128,20.0,59.0,7.77,1.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-22,DC001,SKU060,3.0,3.073171377182007,2.857142857142857,1.9666666666666666,3.361381990921128,20.0,59.0,7.77,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-23,DC001,SKU060,3.0,3.069014310836792,2.4285714285714284,2.0,3.3466401061363023,17.0,60.0,6.8999999999999995,105.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,80.0
2019-03-24,DC001,SKU060,3.0,3.062931537628174,2.4285714285714284,1.7,3.099999999999999,17.0,51.0,6.63,105.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,80.0
2019-03-25,DC001,SKU060,2.0,3.058164596557617,2.4285714285714284,1.5666666666666667,3.084189070440109,17.0,47.0,6.51,105.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,80.0
2019-03-26,DC001,SKU060,2.0,3.06789231300354,1.4285714285714286,1.5666666666666667,3.084189070440109,10.0,47.0,4.41,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-27,DC001,SKU060,4.0,3.073765754699707,15.142857142857142,5.066666666666666,18.809453887754305,106.0,152.0,36.36,12.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-28,DC001,SKU060,2.0,3.073369264602661,15.142857142857142,5.066666666666666,18.809453887754305,106.0,152.0,36.36,12.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-29,DC001,SKU060,3.0,3.0719735622406006,15.142857142857142,5.066666666666666,18.809453887754305,106.0,152.0,36.36,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-03-30,DC001,SKU060,1.0,3.068249464035034,16.714285714285715,5.466666666666667,18.825042422853187,117.0,164.0,40.019999999999996,0.0,140.0,181978.71,10540.0,224.0,80.0,0.852,159000.0,161000.0,0.0
2019-01-01,DC001,SKU029,1.0,1.0,806.1428571428571,738.5333333333333,404.6005217770019,5643.0,22156.0,785.8599999999999,1129.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-02,DC001,SKU029,7.0,7.0,820.2857142857143,783.7,395.15593124740013,5742.0,23511.0,5665.17,6802.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,1904.0
2019-01-03,DC001,SKU029,6.0,6.0,845.4285714285714,795.4666666666667,399.9777271576784,5918.0,23864.0,4982.639999999999,5309.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,224.0
2019-01-04,DC001,SKU029,3.0,3.0,864.1428571428571,817.5666666666667,419.13296882440017,6049.0,24527.0,2550.5099999999998,2254.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-05,DC001,SKU029,6.0,6.0,939.8571428571429,834.1666666666666,433.4296623700577,6579.0,25025.0,5448.9,4928.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-06,DC001,SKU029,2.0,2.0,994.4285714285714,830.9666666666667,433.43384603522696,6961.0,24929.0,1890.78,2449.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-07,DC001,SKU029,1.0,1.0,994.4285714285714,815.3,454.19497648770476,6961.0,24459.0,940.69,979.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-08,DC001,SKU029,1.0,1.0,1096.142857142857,841.5,468.31583004065396,7673.0,25245.0,1019.75,634.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-09,DC001,SKU029,6.0,6.0,1042.4285714285713,874.1333333333333,441.9060030770748,7297.0,26224.0,5951.639999999999,5212.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,448.0
2019-01-10,DC001,SKU029,6.0,6.0,971.7142857142857,874.7,441.58669590466604,6802.0,26241.0,5655.66,5554.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,672.0
2019-01-11,DC001,SKU029,2.0,2.0,837.8571428571429,851.8666666666667,439.76196086317225,5865.0,25556.0,1684.12,1008.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-12,DC001,SKU029,2.0,2.0,816.0,867.5666666666667,446.6266661193539,5712.0,26027.0,1662.9399999999998,997.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-13,DC001,SKU029,4.0,4.0,848.0,873.1,447.30342796212346,5936.0,26193.0,3422.12,4311.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-14,DC001,SKU029,3.0,3.0,848.0,841.0666666666667,473.5047999287394,5936.0,25232.0,2537.7599999999993,3314.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-15,DC001,SKU029,3.0,3.0768983364105225,780.4285714285714,850.6666666666666,473.64940151504,5463.0,25520.0,2404.5,2736.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-16,DC001,SKU029,2.0,3.082721471786499,835.1428571428571,896.0666666666667,454.8371821017079,5846.0,26882.0,2560.2599999999993,1838.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-17,DC001,SKU029,2.0,3.08518123626709,872.8571428571429,892.2,454.310936107273,6110.0,26766.0,2635.9800000000005,1866.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-18,DC001,SKU029,5.0,3.084033966064453,944.0,883.9666666666667,449.0352980433598,6608.0,26519.0,2777.9700000000003,5099.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-19,DC001,SKU029,7.0,3.07834792137146,871.8571428571429,877.7,449.0748378611298,6103.0,26331.0,2620.83,8803.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,3136.0
2019-01-20,DC001,SKU029,3.0,3.070479154586792,882.4285714285714,899.8,442.2189050685192,6177.0,26994.0,2662.9199999999996,4017.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-21,DC001,SKU029,3.0,3.066406488418579,882.4285714285714,859.4,466.5452175298767,6177.0,25782.0,2626.56,3311.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-22,DC001,SKU029,2.0,3.0761075019836426,948.5714285714286,881.2666666666667,478.652269978484,6640.0,26438.0,2785.14,1888.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-23,DC001,SKU029,2.0,3.0829238891601562,957.2857142857143,928.7,459.0782903456301,6701.0,27861.0,2846.13,3770.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-24,DC001,SKU029,8.0,3.085283041000366,991.0,932.5333333333333,460.29481373958106,6937.0,27976.0,2920.3799999999997,12348.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,6776.0
2019-01-25,DC001,SKU029,2.0,3.079843282699585,948.1428571428571,915.8,457.3467976638006,6637.0,27474.0,2815.3199999999997,1016.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-26,DC001,SKU029,4.0,3.0777170658111572,1267.0,984.5666666666667,592.80613375894,8869.0,29537.0,3546.81,4682.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-27,DC001,SKU029,2.0,3.072025775909424,1257.5714285714287,973.0333333333333,588.7023856660418,8803.0,29191.0,3516.63,3424.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-28,DC001,SKU029,1.0,3.0683841705322266,1257.5714285714287,942.6333333333333,614.0700005337792,8803.0,28279.0,3489.2700000000004,2226.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-29,DC001,SKU029,3.0,3.078486204147339,1220.142857142857,969.1666666666666,607.2963627605736,8541.0,29075.0,3434.5499999999997,4892.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-30,DC001,SKU029,2.0,3.084009885787964,1334.857142857143,1043.3666666666666,620.2000474757228,9344.0,31301.0,3742.2299999999996,3634.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-01-31,DC001,SKU029,8.0,3.0858538150787354,1352.5714285714287,1060.0333333333333,619.024581274623,9468.0,31801.0,3794.43,6715.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,1400.0
2019-02-01,DC001,SKU029,3.0,3.0799736976623535,1475.7142857142858,1068.7333333333333,624.9150840091975,10330.0,32062.0,4060.8599999999997,2971.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-02,DC001,SKU029,6.0,3.0752241611480713,1333.142857142857,1098.3666666666666,647.7318623902606,9332.0,32951.0,3788.129999999999,1726.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-03,DC001,SKU029,2.0,3.0670619010925293,1612.4285714285713,1147.6333333333334,727.2070078197969,11287.0,34429.0,4418.969999999999,0.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-04,DC001,SKU029,4.0,3.0627036094665527,1612.4285714285713,1099.5666666666666,753.3480684399624,11287.0,32987.0,4375.709999999999,1726.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-05,DC001,SKU029,2.0,3.0708417892456055,1441.2857142857142,1073.4333333333334,777.0666073266965,10089.0,32203.0,3992.7899999999995,1097.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-06,DC001,SKU029,4.0,3.0773801803588867,1123.2857142857142,1073.4333333333334,777.0666073266964,7863.0,32203.0,3324.99,1850.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-07,DC001,SKU029,4.0,3.0777132511138916,943.5714285714286,1024.4333333333334,796.6165821076593,6605.0,30733.0,2903.49,1111.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-08,DC001,SKU029,3.0,3.07517147064209,869.4285714285714,1028.3666666666666,796.6738556160998,6086.0,30851.0,2751.33,482.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-09,DC001,SKU029,7.0,3.0719263553619385,671.0,1028.2,796.7568596085843,4697.0,30846.0,2334.48,4113.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-10,DC001,SKU029,4.0,3.0638840198516846,264.2857142857143,1013.8,808.9711325710783,1850.0,30414.0,1467.42,2957.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-11,DC001,SKU029,1.0,3.0591628551483154,264.2857142857143,970.8333333333334,827.2383809331436,1850.0,29125.0,1428.75,1153.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-12,DC001,SKU029,1.0,3.07076358795166,315.42857142857144,949.1666666666666,834.4619057945198,2208.0,28475.0,1516.65,676.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-13,DC001,SKU029,4.0,3.078380584716797,480.14285714285717,987.6,816.2131502657053,3361.0,29628.0,1897.1399999999999,1926.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-14,DC001,SKU029,3.0,3.078354835510254,576.7142857142857,976.9,818.1216026158132,4037.0,29307.0,2090.31,1156.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-15,DC001,SKU029,4.0,3.076219081878662,530.0,957.1666666666666,815.7310048185137,3710.0,28715.0,1974.4499999999998,2456.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-16,DC001,SKU029,1.0,3.071904420852661,576.4285714285714,959.0333333333333,815.657545923669,4035.0,28771.0,2073.63,0.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-17,DC001,SKU029,4.0,3.0679407119750977,587.5714285714286,930.6333333333333,826.6156093103709,4113.0,27919.0,2071.4700000000003,3948.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-18,DC001,SKU029,4.0,3.06252384185791,587.5714285714286,904.5,843.067603062372,4113.0,27135.0,2047.9499999999996,4081.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-19,DC001,SKU029,3.0,3.0706627368927,683.0,902.6333333333333,842.734457320665,4781.0,27079.0,2246.6699999999996,2853.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-20,DC001,SKU029,4.0,3.0765750408172607,693.7142857142857,943.5666666666667,827.5846656922112,4856.0,28307.0,2306.0099999999993,2960.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-21,DC001,SKU029,2.0,3.0772790908813477,687.4285714285714,915.9666666666667,823.6991555713098,4812.0,27479.0,2267.9700000000003,1898.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-22,DC001,SKU029,3.0,3.07647967338562,729.1428571428571,903.9333333333333,818.8265560476707,5104.0,27118.0,2344.74,2018.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-23,DC001,SKU029,4.0,3.0729570388793945,758.4285714285714,904.7666666666667,819.0729590349216,5309.0,27143.0,2406.99,3235.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-24,DC001,SKU029,2.0,3.0662918090820312,835.1428571428571,904.2666666666667,819.1694140340502,5846.0,27128.0,2567.6399999999994,2171.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-25,DC001,SKU029,2.0,3.0625548362731934,835.1428571428571,803.7333333333333,734.5344980931046,5846.0,24112.0,2477.16,1956.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-26,DC001,SKU029,2.0,3.072526693344116,871.2857142857143,812.5,738.5739299487899,6099.0,24375.0,2560.95,1743.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-27,DC001,SKU029,2.0,3.078622579574585,823.2857142857143,842.2333333333333,723.0579821532679,5763.0,25267.0,2486.91,2189.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-02-28,DC001,SKU029,1.0,3.080002546310425,885.0,837.7666666666667,721.2580991264884,6195.0,25133.0,2612.49,1510.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-01,DC001,SKU029,4.0,3.0791478157043457,830.2857142857143,786.2,673.9099544202227,5812.0,23586.0,2451.1800000000003,3376.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-02,DC001,SKU029,4.0,3.0722076892852783,880.4285714285714,794.6,681.2687477542667,6163.0,23838.0,2564.04,3862.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-03,DC001,SKU029,1.0,3.0639820098876953,890.7142857142857,767.7666666666667,664.0226744789836,6235.0,23033.0,2561.49,959.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-04,DC001,SKU029,2.0,3.0603017807006836,890.7142857142857,700.5,635.56855124631,6235.0,21015.0,2500.95,2903.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-05,DC001,SKU029,3.0,3.0695037841796875,845.0,633.4333333333333,479.4140648286777,5915.0,19003.0,2344.59,3227.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-06,DC001,SKU029,3.0,3.0738401412963867,947.0,686.9666666666667,495.10298479766357,6629.0,20609.0,2606.9700000000003,2736.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-07,DC001,SKU029,2.0,3.0740785598754883,980.2857142857143,730.2,489.8282964468264,6862.0,21906.0,2715.7799999999997,1890.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-08,DC001,SKU029,1.0,3.072524070739746,1004.1428571428571,758.4,470.9675572690756,7029.0,22752.0,2791.2599999999998,806.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,0.0
2019-03-09,DC001,SKU029,5.0,3.0702714920043945,943.2857142857143,794.5333333333333,452.62160305884163,6603.0,23836.0,2695.98,5843.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,224.0
2019-03-10,DC001,SKU029,4.0,3.062549352645874,942.5714285714286,784.8333333333334,449.14037028775556,6598.0,23545.0,2685.75,5843.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,224.0
2019-03-11,DC001,SKU029,4.0,3.05678653717041,942.5714285714286,763.8666666666667,470.1171296129887,6598.0,22916.0,2666.8799999999997,7459.0,18193.0,181978.71,74536.0,224.0,56.0,1.2,159000.0,161000.0,1848.0
